event_id,user_id,session_id,timestamp,event_type,product_id,product_category,product_price,discount_percentage,competitor_price,inventory_level,rating,review_count,user_location,device_type,search_query,dwell_time_seconds,page_position,purchase_label,return_label,promotion_flag,holiday_flag,seasonality_factor
E000000735,U000008,S0008-20250114-56,2025-01-14 22:40:00,view,P000029,Electronics,245.14,0.15,240.97,246,4.42,229,FL,mobile,best smart electronics,155,2,0,0,0,0,1.032
E000000553,U000054,S0054-20250114-68,2025-01-14 22:51:00,view,P000031,Sports,39.64,0.098,39.13,465,3.5,443,TX,desktop,discount outdoor sports,25,3,0,0,0,0,1.032
E000000573,U000046,S0046-20250114-88,2025-01-14 23:28:00,view,P000016,Home,95.0,0.228,102.08,743,4.83,256,CA,mobile,near me compact home,21,61,0,0,0,0,1.032
E000000589,U000037,S0037-20250114-07,2025-01-14 23:29:00,view,P000025,Sports,103.41,0.074,91.16,622,3.86,96,CA,mobile,new training sports,68,1,0,0,0,0,1.032
E000000326,U000023,S0023-20250115-35,2025-01-15 00:26:00,search,P000033,Home,161.72,0.261,181.32,161,3.48,206,WA,desktop,near me minimal home,53,1,0,0,1,0,1.032
E000000187,U000003,S0003-20250115-90,2025-01-15 01:13:00,click,P000011,Home,156.14,0.171,153.88,459,3.98,152,IL,tablet,new energy saving home,27,263,0,0,0,0,1.032
E000000320,U000050,S0050-20250115-29,2025-01-15 02:10:00,add_to_cart,P000036,Electronics,535.53,0.154,570.27,369,3.65,335,CA,desktop,top rated high resolution electronics,24,1,0,0,1,0,1.032
E000000611,U000075,S0075-20250115-29,2025-01-15 02:50:00,search,P000022,Home,108.23,0.147,99.87,856,3.83,252,NC,mobile,best energy saving home,87,1,0,0,1,0,1.032
E000000328,U000012,S0012-20250115-37,2025-01-15 02:52:00,click,P000023,Grocery,16.79,0.204,16.97,677,4.71,205,GA,mobile,best family size grocery,12,1,0,0,0,0,1.032
E000000290,U000014,S0014-20250115-96,2025-01-15 05:24:00,search,P000037,Electronics,370.04,0.077,319.42,849,3.93,113,TX,desktop,,73,1,0,0,0,0,1.032
E000000778,U000036,S0036-20250115-02,2025-01-15 05:24:00,purchase,P000023,Grocery,16.79,0.101,15.13,712,4.71,205,TX,mobile,fast shipping pantry grocery,40,1,1,0,0,0,1.032
E000000029,U000075,S0075-20250115-29,2025-01-15 05:47:00,click,P000004,Beauty,49.56,0.248,52.68,183,4.44,357,NC,mobile,top rated daily care beauty,64,1,0,0,1,0,1.032
E000000461,U000005,S0005-20250115-73,2025-01-15 06:43:00,view,P000036,Electronics,535.53,0.29,547.24,451,3.65,335,GA,mobile,premium high resolution electronics,39,2,0,0,0,0,1.032
E000000165,U000063,S0063-20250115-68,2025-01-15 06:59:00,purchase,P000004,Beauty,49.56,0.197,45.55,123,4.44,357,WA,mobile,discount daily care beauty,47,1,1,0,1,0,1.032
E000000169,U000020,S0020-20250115-72,2025-01-15 07:22:00,view,P000027,Fashion,46.43,0.191,48.94,478,4.72,328,NY,mobile,fast shipping tailored fashion,148,2,0,0,0,0,1.032
E000000251,U000067,S0067-20250115-57,2025-01-15 07:59:00,add_to_cart,P000018,Electronics,611.7,0.097,642.11,306,3.7,222,CA,mobile,new gaming electronics,17,11,0,0,0,0,1.032
E000000445,U000012,S0012-20250115-57,2025-01-15 08:05:00,click,P000001,Sports,100.43,0.181,94.19,792,4.25,369,GA,mobile,new outdoor sports,104,2,0,0,0,0,1.032
E000000712,U000067,S0067-20250115-33,2025-01-15 08:36:00,view,P000018,Electronics,611.7,0.277,655.49,280,3.7,222,CA,mobile,best gaming electronics,24,1,0,0,1,0,1.032
E000000104,U000053,S0053-20250115-07,2025-01-15 10:06:00,search,P000036,Electronics,535.53,0.064,521.67,415,3.65,335,WA,mobile,best gaming electronics,33,2,0,0,0,0,1.032
E000000396,U000052,S0052-20250115-08,2025-01-15 10:07:00,click,P000017,Fashion,39.76,0.07,36.87,700,4.11,280,IL,mobile,near me seasonal fashion,66,1,0,0,0,0,1.032
E000000196,U000053,S0053-20250115-02,2025-01-15 10:52:00,purchase,P000036,Electronics,535.53,0.038,610.45,471,3.65,335,WA,mobile,best wireless electronics,61,7,1,0,0,0,1.032
E000000253,U000019,S0019-20250115-59,2025-01-15 10:55:00,search,P000032,Grocery,23.55,0.121,22.25,481,4.85,175,TX,mobile,premium pantry grocery,29,1,0,0,0,0,1.032
E000000701,U000057,S0057-20250115-22,2025-01-15 11:01:00,click,P000016,Home,95.0,0.149,98.75,783,4.83,256,NC,desktop,best minimal home,58,24,0,0,0,0,1.032
E000000588,U000026,S0026-20250115-06,2025-01-15 11:26:00,view,P000012,Grocery,13.35,0.089,15.08,729,3.94,109,NC,mobile,best fresh grocery,97,1,0,0,0,0,1.032
E000000546,U000057,S0057-20250115-61,2025-01-15 12:15:00,view,P000001,Sports,100.43,0.159,102.74,799,4.25,369,NC,desktop,discount outdoor sports,48,12,0,0,0,0,1.032
E000000298,U000069,S0069-20250115-07,2025-01-15 12:30:00,view,P000012,Grocery,13.35,0.064,13.78,711,3.94,109,WA,tablet,discount pantry grocery,58,5,0,0,0,0,1.032
E000000610,U000062,S0062-20250115-28,2025-01-15 13:35:00,click,P000039,Home,104.1,0.102,111.54,203,4.74,195,CA,mobile,best modern home,40,5,0,0,0,0,1.032
E000000377,U000077,S0077-20250115-86,2025-01-15 13:53:00,view,P000001,Sports,100.43,0.108,104.79,767,4.25,369,CO,desktop,near me outdoor sports,38,1,0,0,0,0,1.032
E000000409,U000016,S0016-20250115-21,2025-01-15 15:53:00,view,P000040,Beauty,51.15,0.369,52.71,315,4.22,400,IL,mobile,best daily care beauty,62,2,0,0,1,0,1.032
E000000304,U000006,S0006-20250115-13,2025-01-15 15:59:00,search,P000028,Electronics,348.12,0.033,306.64,275,4.14,157,CA,mobile,discount smart electronics,39,5,0,0,0,0,1.032
E000000192,U000008,S0008-20250115-95,2025-01-15 16:59:00,purchase,P000013,Beauty,29.05,0.12,30.74,661,3.78,911,FL,desktop,new refillable beauty,34,3,1,0,0,0,1.032
E000000216,U000077,S0077-20250115-22,2025-01-15 17:10:00,view,P000008,Sports,74.35,0.189,78.3,750,3.43,247,CO,desktop,best breathable sports,48,2,0,0,0,0,1.032
E000000333,U000070,S0070-20250115-42,2025-01-15 17:12:00,view,P000037,Electronics,370.04,0.077,326.54,728,3.93,113,WA,mobile,best wireless electronics,35,1,0,0,0,0,1.032
E000000491,U000074,S0074-20250115-06,2025-01-15 20:00:00,purchase,P000016,Home,95.0,0.021,92.97,782,4.83,256,GA,tablet,best minimal home,43,1,1,0,0,0,1.032
E000000726,U000022,S0022-20250115-47,2025-01-15 20:50:00,view,P000002,Fashion,49.43,0.08,49.3,551,4.57,590,WA,mobile,fast shipping tailored fashion,16,4,0,0,0,0,1.032
E000000528,U000063,S0063-20250115-43,2025-01-15 20:59:00,view,P000022,Home,108.23,0.235,106.21,848,3.83,252,WA,tablet,near me modern home,62,1,0,0,1,0,1.032
E000000325,U000047,S0047-20250115-34,2025-01-15 21:30:00,search,P000024,Grocery,15.33,0.078,16.73,748,4.25,295,NC,tablet,new high protein grocery,14,1,0,0,0,0,1.032
E000000637,U000045,S0045-20250115-55,2025-01-15 22:41:00,view,P000016,Home,95.0,0.124,,764,4.83,256,IL,mobile,top rated durable home,46,1,0,0,0,0,1.032
E000000716,U000023,S0023-20250115-37,2025-01-15 23:05:00,view,P000030,Beauty,39.64,0.135,38.25,715,4.41,157,WA,desktop,near me brightening beauty,3,15,0,0,0,0,1.032
E000000511,U000063,S0063-20250116-26,2025-01-16 00:46:00,purchase,P000016,Home,95.0,0.184,86.52,812,4.83,256,WA,mobile,top rated modern home,31,1,1,0,0,0,1.032
E000000508,U000008,S0008-20250116-23,2025-01-16 01:01:00,purchase,P000040,Beauty,51.15,0.104,49.59,322,4.22,400,FL,mobile,new refillable beauty,54,6213,1,0,0,0,1.032
E000000151,U000073,S0073-20250116-54,2025-01-16 01:19:00,view,P000009,Electronics,701.08,0.246,627.12,493,4.32,151,NC,mobile,top rated smart electronics,23,5,0,0,1,0,1.032
E000000571,U000044,S0044-20250116-86,2025-01-16 02:01:00,click,P000016,Home,95.0,0.105,87.06,703,4.83,256,AZ,tablet,premium minimal home,48,40,0,0,0,0,1.032
E000000548,U000077,S0077-20250116-63,2025-01-16 02:16:00,view,P000009,Electronics,701.08,0.234,770.61,631,4.32,151,CO,desktop,fast shipping gaming electronics,24,2,0,0,1,0,1.032
E000000018,U000024,S0024-20250116-18,2025-01-16 05:15:00,click,P000004,Beauty,49.56,0.086,53.17,116,4.44,357,CO,desktop,top rated clean formula beauty,24,49,0,0,0,0,1.032
E000000195,U000014,S0014-20250116-01,2025-01-16 06:08:00,search,P000011,Home,156.14,0.18,150.02,515,3.98,152,TX,desktop,fast shipping modern home,82,21,0,0,0,0,1.032
E000000323,U000013,S0013-20250116-32,2025-01-16 07:07:00,add_to_cart,P000006,Grocery,19.48,0.144,19.89,534,4.23,235,FL,mobile,new family size grocery,21,3,0,0,1,0,1.032
E000000557,U000016,S0016-20250116-72,2025-01-16 08:20:00,search,P000006,Grocery,19.48,0.086,18.67,617,4.23,235,IL,desktop,discount organic grocery,132,33,0,0,0,0,1.032
E000000296,U000053,S0053-20250116-05,2025-01-16 08:56:00,purchase,P000030,Beauty,39.64,0.241,40.68,752,4.41,157,WA,mobile,discount clean formula beauty,23,5,1,0,1,0,1.032
E000000345,U000036,S0036-20250116-54,2025-01-16 09:08:00,search,P000039,Home,104.1,0.239,107.63,215,4.74,195,TX,mobile,best durable home,28,8,0,0,1,0,1.032
E000000302,U000052,S0052-20250116-11,2025-01-16 09:57:00,add_to_cart,P000004,Beauty,49.56,0.181,57.15,192,4.44,357,IL,mobile,fast shipping clean formula beauty,22,2,0,0,1,0,1.032
E000000591,U000073,S0073-20250116-09,2025-01-16 10:19:00,purchase,P000032,Grocery,23.55,0.283,25.63,469,4.85,175,NC,mobile,fast shipping organic grocery,72,1,1,0,1,0,1.032
E000000088,U000032,S0032-20250116-88,2025-01-16 10:26:00,view,P000036,Electronics,535.53,0.135,544.71,473,3.65,335,IL,mobile,new portable electronics,19,4,0,0,0,0,1.032
E000000649,U000067,S0067-20250116-67,2025-01-16 10:46:00,view,P000003,Grocery,16.87,0.024,16.4,364,4.21,149,CA,mobile,near me family size grocery,133,1,0,0,0,0,1.032
E000000067,U000077,S0077-20250116-67,2025-01-16 11:06:00,view,P000009,Electronics,701.08,0.112,701.81,578,4.32,151,CO,desktop,near me high resolution electronics,37,1,0,0,0,0,1.032
E000000101,U000068,S0068-20250116-04,2025-01-16 12:13:00,purchase,P000030,Beauty,39.64,0.201,39.64,731,4.41,157,WA,mobile,best daily care beauty,38,2,1,1,0,0,1.032
E000000259,U000050,S0050-20250116-65,2025-01-16 12:17:00,view,P000030,Beauty,39.64,0.08,44.35,686,4.41,157,CA,mobile,best clean formula beauty,32,1,0,0,0,0,1.032
E000000562,U000042,S0042-20250116-77,2025-01-16 13:09:00,search,P000012,Grocery,13.35,0.14,13.49,722,3.94,109,AZ,tablet,near me organic grocery,19,2,0,0,0,0,1.032
E000000414,U000013,S0013-20250116-26,2025-01-16 13:19:00,view,P000012,Grocery,13.35,0.051,13.73,724,3.94,109,FL,mobile,best fresh grocery,14,2,0,0,0,0,1.032
E000000612,U000046,S0046-20250116-30,2025-01-16 14:38:00,search,P000027,Fashion,46.43,0.12,44.53,505,4.72,328,CA,mobile,fast shipping premium cotton fashion,50,9,0,0,0,0,1.032
E000000768,U000049,S0049-20250116-89,2025-01-16 14:55:00,click,P000017,Fashion,39.76,0.193,38.58,796,4.11,280,IL,desktop,near me premium cotton fashion,40,5,0,0,0,0,1.032
E000000148,U000052,S0052-20250116-51,2025-01-16 15:13:00,view,P000011,Home,156.14,0.059,145.91,413,3.98,152,IL,mobile,near me compact home,27,1,0,0,0,0,1.032
E000000270,U000036,S0036-20250116-76,2025-01-16 15:43:00,view,P000011,Home,156.14,0.027,164.42,471,3.98,152,TX,mobile,,60,9,0,0,0,0,1.032
E000000028,U000012,S0012-20250116-28,2025-01-16 17:50:00,click,P000003,Grocery,16.87,0.061,18.08,378,4.21,149,GA,mobile,new family size grocery,13,1,0,0,0,0,1.032
E000000190,U000032,S0032-20250116-93,2025-01-16 19:36:00,view,P000038,Fashion,67.55,0.048,59.79,366,3.54,137,IL,mobile,top rated tailored fashion,70,4,0,0,0,0,1.032
E000000013,U000038,S0038-20250116-13,2025-01-16 19:37:00,add_to_cart,P000015,Fashion,41.47,0.037,39.87,410,4.09,348,FL,desktop,top rated streetwear fashion,39,1,0,0,0,0,1.032
E000000116,U000028,S0028-20250116-19,2025-01-16 20:30:00,view,P000036,Electronics,535.53,0.109,553.06,453,3.65,335,CA,mobile,fast shipping smart electronics,63,2,0,0,0,0,1.032
E000000178,U000009,S0009-20250116-81,2025-01-16 20:51:00,add_to_cart,P000025,Sports,103.41,0.04,96.81,580,3.86,96,NY,mobile,new outdoor sports,74,1,0,0,0,0,1.032
E000000034,U000025,S0025-20250116-34,2025-01-16 22:19:00,view,P000008,Sports,74.35,0.281,82.16,759,3.43,247,GA,mobile,near me recovery sports,59,1,0,0,0,0,1.032
E000000096,U000038,S0038-20250116-96,2025-01-16 22:33:00,search,P000015,Fashion,41.47,0.122,41.62,464,4.09,348,FL,desktop,best classic fashion,96,3,0,0,0,0,1.032
E000000653,U000035,S0035-20250116-71,2025-01-16 23:29:00,search,P000029,Electronics,245.14,0.028,232.58,263,4.42,229,NC,mobile,new smart electronics,46,8,0,0,0,0,1.032
E000000244,U000016,S0016-20250116-50,2025-01-16 23:43:00,click,P000016,Home,95.0,0.335,91.18,819,4.83,256,IL,desktop,premium modern home,31,11,0,0,0,0,1.032
E000000232,U000057,S0057-20250117-38,2025-01-17 00:04:00,purchase,P000036,Electronics,535.53,0.137,537.4,398,3.65,335,NC,desktop,new portable electronics,40,1,1,0,0,0,1.032
E000000340,U000026,S0026-20250117-49,2025-01-17 00:17:00,purchase,P000040,Beauty,51.15,0.017,54.73,245,4.22,400,NC,tablet,premium clean formula beauty,12,94,1,0,0,0,1.032
E000000758,U000002,S0002-20250117-79,2025-01-17 01:25:00,click,P000019,Sports,70.52,0.129,69.62,485,4.49,464,CO,mobile,top rated breathable sports,37,3,0,0,1,0,1.032
E000000676,U000009,S0009-20250117-94,2025-01-17 01:35:00,search,P000022,Home,108.23,0.138,110.28,802,3.83,252,NY,mobile,fast shipping durable home,24,9,0,0,1,0,1.032
E000000754,U000075,S0075-20250117-75,2025-01-17 04:06:00,view,P000011,Home,156.14,0.284,147.19,526,3.98,152,NC,mobile,best durable home,8,3,0,0,0,0,1.032
E000000741,U000013,S0013-20250117-62,2025-01-17 07:38:00,click,P000020,Beauty,70.21,0.065,70.07,665,3.63,139,FL,mobile,best hydrating beauty,103,1,0,0,0,0,1.032
E000000112,U000069,S0069-20250117-15,2025-01-17 07:45:00,click,P000015,Fashion,41.47,0.111,44.24,444,4.09,348,WA,desktop,discount premium cotton fashion,61,1,0,0,0,0,1.032
E000000055,U000046,S0046-20250117-55,2025-01-17 08:09:00,view,P000024,Grocery,15.33,0.107,16.47,720,4.25,295,CA,mobile,premium fresh grocery,109,3,0,0,0,0,1.032
E000000416,U000016,S0016-20250117-28,2025-01-17 09:08:00,purchase,P000020,Beauty,70.21,0.025,59.04,702,3.63,139,IL,desktop,top rated refillable beauty,19,1,1,0,0,0,1.032
E000000023,U000060,S0060-20250117-23,2025-01-17 09:51:00,view,P000002,Fashion,49.43,0.03,50.39,468,4.57,590,GA,mobile,near me seasonal fashion,37,1,0,0,0,0,1.032
E000000765,U000080,S0080-20250117-86,2025-01-17 10:05:00,view,P000037,Electronics,370.04,0.037,383.84,772,3.93,113,CO,mobile,near me high resolution electronics,47,3,0,0,0,0,1.032
E000000587,U000050,S0050-20250117-05,2025-01-17 11:41:00,add_to_cart,P000012,Grocery,13.35,0.056,12.89,713,3.94,109,CA,tablet,new high protein grocery,46,1,0,0,0,0,1.032
E000000617,U000035,S0035-20250117-35,2025-01-17 12:16:00,view,P000018,Electronics,611.7,0.055,597.74,333,3.7,222,NC,mobile,discount wireless electronics,2,2,0,0,0,0,1.032
E000000198,U000011,S0011-20250117-04,2025-01-17 12:30:00,purchase,P000028,Electronics,348.12,0.159,307.65,245,4.14,157,WA,mobile,fast shipping wireless electronics,39,5,1,0,1,0,1.032
E000000289,U000009,S0009-20250117-95,2025-01-17 12:41:00,view,P000001,Sports,100.43,0.215,82.6,779,4.25,369,NY,mobile,fast shipping outdoor sports,26,1,0,0,0,0,1.032
E000000139,U000028,S0028-20250117-42,2025-01-17 13:27:00,click,P000017,Fashion,39.76,0.085,39.42,739,4.11,280,CA,mobile,premium classic fashion,79,1,0,0,0,0,1.032
E000000139-DUP,U000028,S0028-20250117-42,2025-01-17 13:27:00,click,P000017,Fashion,39.76,0.085,39.42,739,4.11,280,CA,mobile,premium classic fashion,79,1,0,0,0,0,1.032
E000000004,U000060,S0060-20250117-04,2025-01-17 15:03:00,click,P000002,Fashion,49.43,0.17,46.57,502,4.57,590,GA,mobile,new streetwear fashion,6,13,0,0,0,0,1.032
E000000706,U000035,S0035-20250117-27,2025-01-17 16:54:00,view,P000032,Grocery,23.55,0.195,23.33,450,4.85,175,NC,mobile,near me fresh grocery,149,2,0,0,0,0,1.032
E000000776,U000028,S0028-20250117-00,2025-01-17 17:02:00,view,P000010,Fashion,55.71,0.14,59.0,462,4.63,309,CA,mobile,new streetwear fashion,44,10,0,0,0,0,1.032
E000000510,U000036,S0036-20250117-25,2025-01-17 17:05:00,view,P000033,Home,161.72,0.116,142.9,181,3.48,206,TX,mobile,discount compact home,13,1,0,0,0,0,1.032
E000000069,U000077,S0077-20250117-69,2025-01-17 18:11:00,search,P000002,Fashion,49.43,0.043,48.86,479,4.57,590,CO,desktop,fast shipping tailored fashion,20,1,0,0,0,0,1.032
E000000616,U000008,S0008-20250117-34,2025-01-17 18:41:00,view,P000031,Sports,39.64,0.183,41.92,465,3.5,443,FL,mobile,discount breathable sports,22,4,0,0,0,0,1.032
E000000613,U000038,S0038-20250117-31,2025-01-17 18:47:00,view,P000028,Electronics,348.12,0.203,366.13,236,4.14,157,FL,desktop,top rated gaming electronics,33,1,0,0,0,0,1.032
E000000531,U000050,S0050-20250117-46,2025-01-17 18:51:00,view,P000009,Electronics,701.08,0.232,630.35,566,4.32,151,CA,mobile,premium wireless electronics,44,1,0,0,0,0,1.032
E000000775,U000023,S0023-20250117-96,2025-01-17 19:52:00,view,P000033,Home,161.72,0.07,164.45,133,3.48,206,WA,desktop,new minimal home,30,3,0,0,0,0,1.032
E000000134,U000062,S0062-20250117-37,2025-01-17 19:56:00,click,P000006,Grocery,19.48,0.247,20.21,555,4.23,235,CA,mobile,fast shipping fresh grocery,17,1,0,0,1,0,1.032
E000000674,U000047,S0047-20250117-92,2025-01-17 20:02:00,view,P000036,Electronics,535.53,0.123,550.08,402,3.65,335,NC,tablet,top rated smart electronics,47,1,0,0,0,0,1.032
E000000371,U000049,S0049-20250117-80,2025-01-17 20:20:00,search,P000036,Electronics,535.53,0.02,,468,3.65,335,IL,desktop,fast shipping wireless electronics,45,3,0,0,0,0,1.032
E000000449,U000074,S0074-20250117-61,2025-01-17 20:29:00,view,P000008,Sports,74.35,0.097,66.39,761,3.43,247,GA,mobile,discount outdoor sports,31,20,0,0,0,0,1.032
E000000031,U000027,S0027-20250117-31,2025-01-17 20:37:00,click,P000018,Electronics,611.7,0.121,543.19,387,3.7,222,CO,desktop,fast shipping wireless electronics,35,2,0,0,0,0,1.032
E000000560,U000048,S0048-20250117-75,2025-01-17 20:48:00,purchase,P000008,Sports,74.35,0.146,68.84,744,3.43,247,FL,mobile,premium breathable sports,73,1,1,0,0,0,1.032
E000000621,U000055,S0055-20250117-39,2025-01-17 22:37:00,view,P000017,Fashion,39.76,0.034,40.88,787,4.11,280,CO,mobile,top rated premium cotton fashion,33,3,0,0,0,0,1.032
E000000520,U000058,S0058-20250118-35,2025-01-18 01:11:00,view,P000010,Fashion,55.71,0.227,56.29,491,4.63,309,AZ,mobile,near me seasonal fashion,11,3,0,0,0,0,1.149
E000000050,U000003,S0003-20250118-50,2025-01-18 01:39:00,click,P000030,Beauty,39.64,0.114,38.92,722,4.41,157,IL,mobile,top rated daily care beauty,30,1,0,0,0,0,1.149
E000000480,U000051,S0051-20250118-92,2025-01-18 03:01:00,click,P000011,Home,156.14,0.087,164.81,477,3.98,152,AZ,mobile,discount modern home,71,3,0,0,0,0,1.149
E000000542,U000077,S0077-20250118-57,2025-01-18 03:29:00,search,P000027,Fashion,46.43,0.354,45.77,562,4.72,328,CO,desktop,premium seasonal fashion,37,6,0,0,0,0,1.149
E000000084,U000057,S0057-20250118-84,2025-01-18 04:20:00,click,P000035,Fashion,56.62,0.066,55.61,229,4.47,166,NC,desktop,fast shipping seasonal fashion,49,1,0,0,0,0,1.149
E000000400,U000016,S0016-20250118-12,2025-01-18 04:24:00,search,P000002,Fashion,49.43,0.069,50.62,488,4.57,590,IL,desktop,premium tailored fashion,58,3,0,0,0,0,1.149
E000000058,U000028,S0028-20250118-58,2025-01-18 04:25:00,view,P000035,Fashion,56.62,0.146,57.67,245,4.47,166,CA,mobile,fast shipping seasonal fashion,43,1,0,0,0,0,1.149
E000000483,U000027,S0027-20250118-95,2025-01-18 04:47:00,click,P000031,Sports,39.64,0.131,37.35,362,3.5,443,CO,desktop,near me outdoor sports,11,3,0,0,0,0,1.149
E000000481,U000067,S0067-20250118-93,2025-01-18 05:12:00,view,P000001,Sports,100.43,0.14,92.52,735,4.25,369,CA,desktop,discount lightweight sports,57,1,0,0,1,0,1.149
E000000349,U000009,S0009-20250118-58,2025-01-18 05:15:00,view,P000002,Fashion,49.43,0.212,47.39,457,4.57,590,NY,mobile,near me seasonal fashion,7,1,0,0,0,0,1.149
E000000793,U000062,S0062-20250118-17,2025-01-18 05:42:00,search,P000032,Grocery,23.55,0.178,22.64,521,4.85,175,CA,mobile,premium high protein grocery,32,1,0,0,1,0,1.149
E000000487,U000041,S0041-20250118-02,2025-01-18 09:02:00,view,P000011,Home,156.14,0.221,151.71,432,3.98,152,IL,mobile,top rated energy saving home,34,85,0,0,1,0,1.149
E000000627,U000016,S0016-20250118-45,2025-01-18 09:03:00,view,P000026,Electronics,205.52,0.085,207.41,147,3.56,423,IL,desktop,fast shipping high resolution electronics,17,1,0,0,0,0,1.149
E000000627-DUP,U000016,S0016-20250118-45,2025-01-18 09:03:00,view,P000026,Electronics,205.52,0.085,207.41,147,3.56,423,IL,desktop,fast shipping high resolution electronics,17,1,0,0,0,0,1.149
E000000166,U000044,S0044-20250118-69,2025-01-18 10:05:00,purchase,P000022,Home,108.23,0.267,111.97,822,3.83,252,AZ,tablet,best durable home,50,1,1,0,1,0,1.149
E000000488,U000061,S0061-20250118-03,2025-01-18 10:50:00,view,P000026,Electronics,205.52,0.095,228.11,210,3.56,423,AZ,desktop,best portable electronics,9,2,0,0,0,0,1.149
E000000381,U000075,S0075-20250118-90,2025-01-18 11:00:00,view,P000016,Home,95.0,0.13,98.85,803,4.83,256,NC,mobile,premium minimal home,26,2,0,0,0,0,1.149
E000000194,U000016,S0016-20250118-00,2025-01-18 11:39:00,purchase,P000002,Fashion,49.43,0.283,50.68,478,4.57,590,IL,desktop,new seasonal fashion,106,4,1,1,0,0,1.149
E000000494,U000052,S0052-20250118-09,2025-01-18 11:40:00,view,P000016,Home,95.0,0.062,101.56,771,4.83,256,IL,mobile,premium modern home,41,2,0,0,0,0,1.149
E000000689,U000002,S0002-20250118-10,2025-01-18 12:28:00,view,P000037,Electronics,370.04,0.132,390.53,769,3.93,113,CO,mobile,best gaming electronics,24,2,0,0,0,0,1.149
E000000217,U000012,S0012-20250118-23,2025-01-18 13:01:00,search,P000034,Home,89.99,0.094,96.74,84,4.32,402,GA,mobile,near me durable home,80,6,0,0,0,0,1.149
E000000550,U000042,S0042-20250118-65,2025-01-18 13:08:00,purchase,P000022,Home,108.23,0.276,,864,3.83,252,AZ,mobile,new minimal home,5,1,1,0,1,0,1.149
E000000336,U000008,S0008-20250118-45,2025-01-18 13:16:00,view,P000010,Fashion,55.71,0.035,51.17,522,4.63,309,FL,mobile,fast shipping seasonal fashion,10,1,0,0,0,0,1.149
E000000425,U000066,S0066-20250118-37,2025-01-18 14:03:00,view,P000015,Fashion,41.47,0.158,46.48,341,4.09,348,IL,tablet,fast shipping classic fashion,33,1,0,0,1,0,1.149
E000000436,U000032,S0032-20250118-48,2025-01-18 14:22:00,purchase,P000021,Sports,38.68,0.042,38.19,667,4.31,88,IL,tablet,discount recovery sports,12,1,1,0,0,0,1.149
E000000206,U000033,S0033-20250118-12,2025-01-18 14:50:00,view,P000033,Home,161.72,0.124,175.55,184,3.48,206,WA,mobile,fast shipping energy saving home,25,22,0,0,0,0,1.149
E000000306,U000037,S0037-20250118-15,2025-01-18 15:36:00,view,P000033,Home,161.72,0.064,148.38,147,3.48,206,CA,mobile,top rated compact home,43,1,0,0,0,0,1.149
E000000437,U000046,S0046-20250118-49,2025-01-18 17:04:00,search,P000013,Beauty,29.05,0.1,26.35,686,3.78,911,CA,mobile,fast shipping brightening beauty,46,1,0,0,0,0,1.149
E000000686,U000013,S0013-20250118-07,2025-01-18 18:10:00,click,P000036,Electronics,535.53,0.043,531.19,403,3.65,335,FL,mobile,best portable electronics,23,6,0,0,0,0,1.149
E000000295,U000059,S0059-20250118-04,2025-01-18 18:58:00,view,P000020,Beauty,70.21,0.109,70.86,724,3.63,139,AZ,mobile,top rated brightening beauty,8,1,0,0,0,0,1.149
E000000667,U000063,S0063-20250118-85,2025-01-18 19:15:00,click,P000022,Home,108.23,0.222,113.92,841,3.83,252,WA,mobile,fast shipping compact home,3,1,0,0,0,0,1.149
E000000752,U000021,S0021-20250118-73,2025-01-18 19:24:00,purchase,P000037,Electronics,370.04,0.038,371.68,835,3.93,113,CA,mobile,top rated smart electronics,29,1,1,0,0,0,1.149
E000000280,U000079,S0079-20250118-86,2025-01-18 19:31:00,view,P000015,Fashion,41.47,0.158,41.4,435,4.09,348,CO,mobile,top rated premium cotton fashion,2,1,0,0,0,0,1.149
E000000473,U000007,S0007-20250118-85,2025-01-18 20:52:00,view,P000035,Fashion,56.62,0.007,53.47,207,4.47,166,NC,mobile,top rated premium cotton fashion,54,1,0,0,0,0,1.149
E000000797,U000026,S0026-20250118-21,2025-01-18 21:15:00,add_to_cart,P000013,Beauty,29.05,0.038,26.18,657,3.78,911,NC,mobile,top rated hydrating beauty,26,1,0,0,0,0,1.149
E000000781,U000075,S0075-20250118-05,2025-01-18 21:47:00,view,P000022,Home,108.23,0.061,112.8,819,3.83,252,NC,tablet,discount durable home,19,1,0,0,0,0,1.149
E000000586,U000062,S0062-20250118-04,2025-01-18 22:44:00,view,P000003,Grocery,16.87,0.06,17.87,395,4.21,149,CA,mobile,premium fresh grocery,21,19,0,0,0,0,1.149
E000000529,U000024,S0024-20250118-44,2025-01-18 22:52:00,purchase,P000016,Home,95.0,0.156,96.7,783,4.83,256,CO,desktop,fast shipping minimal home,39,2,1,0,0,0,1.149
E000000475,U000001,S0001-20250118-87,2025-01-18 23:28:00,view,P000022,Home,108.23,0.174,115.79,860,3.83,252,CA,mobile,discount modern home,62,7,0,0,0,0,1.149
E000000080,U000047,S0047-20250118-80,2025-01-18 23:30:00,view,P000032,Grocery,23.55,0.213,20.88,563,4.85,175,NC,tablet,new fresh grocery,84,3,0,0,0,0,1.149
E000000572,U000033,S0033-20250118-87,2025-01-18 23:53:00,add_to_cart,P000022,Home,108.23,0.031,109.64,834,3.83,252,WA,mobile,fast shipping minimal home,16,1,0,0,0,0,1.149
